order_id,customer_id,order_date,order_status,total_amount,payment_method,product_category,customer_city,customer_rating,delivery_days
ORD02501,CUST0714,2024-01-01 01:45:08.461692340,Delivered,237.33,PayPal,Clothing,Fortaleza,4,7
ORD02502,CUST0936,2024-01-01 05:15:25.385077016,Shipped,136.77,PayPal,Sports,Rio de Janeiro,1,11
ORD02503,CUST1952,2024-01-01 08:45:42.308461692,Delivered,441.14,Debit Card,Home & Garden,Rio de Janeiro,4,7
ORD02504,CUST0242,2024-01-01 12:15:59.231846368,Shipped,376.6,Credit Card,Electronics,Fortaleza,2,13
ORD02505,CUST1889,2024-01-01 15:46:16.155231048,Delivered,451.93,Credit Card,Clothing,Rio de Janeiro,4,10
ORD02506,CUST0002,2024-01-01 19:16:33.078615724,Delivered,412.83,Credit Card,Sports,Fortaleza,5,5
ORD02507,CUST0225,2024-01-01 22:46:50.002000400,Delivered,495.38,Debit Card,Clothing,Rio de Janeiro,4,7
ORD02508,CUST0801,2024-01-02 02:17:06.925385076,Delivered,112.24,Credit Card,Beauty,Fortaleza,5,12
ORD02509,CUST1769,2024-01-02 05:47:23.848769756,Delivered,61.64,Debit Card,Electronics,Rio de Janeiro,5,6
ORD02510,CUST1997,2024-01-02 09:17:40.772154432,Delivered,181.76,Credit Card,Books,Brasilia,5,9
ORD02511,CUST1950,2024-01-02 12:47:57.695539108,Delivered,81.92,Credit Card,Books,Brasilia,4,12
ORD02512,CUST1953,2024-01-02 16:18:14.618923784,Delivered,271.1,Credit Card,Sports,Rio de Janeiro,5,3
ORD02513,CUST0589,2024-01-02 19:48:31.542308464,Delivered,323.85,Credit Card,Clothing,Fortaleza,2,4
ORD02514,CUST0116,2024-01-02 23:18:48.465693140,Delivered,297.58,Cash,Home & Garden,Brasilia,5,9
ORD02515,CUST1690,2024-01-03 02:49:05.389077816,Delivered,144.44,Credit Card,Electronics,Sao Paulo,5,10
ORD02516,CUST0918,2024-01-03 06:19:22.312462492,Delivered,456.24,PayPal,Books,Rio de Janeiro,4,14
ORD02517,CUST1127,2024-01-03 09:49:39.235847168,Delivered,30.16,Debit Card,Books,Sao Paulo,4,13
ORD02518,CUST0194,2024-01-03 13:19:56.159231848,Delivered,187.05,PayPal,Clothing,Sao Paulo,4,8
ORD02519,CUST1190,2024-01-03 16:50:13.082616524,Delivered,365.12,Credit Card,Books,Salvador,5,10
ORD02520,CUST0871,2024-01-03 20:20:30.006001200,Delivered,388.13,Cash,Clothing,Sao Paulo,5,6
ORD02521,CUST0090,2024-01-03 23:50:46.929385876,Delivered,219.74,Credit Card,Electronics,Sao Paulo,5,12
ORD02522,CUST1710,2024-01-04 03:21:03.852770556,Delivered,28.12,Debit Card,Clothing,Salvador,4,3
ORD02523,CUST0122,2024-01-04 06:51:20.776155232,Delivered,316.66,Credit Card,Books,Salvador,4,12
ORD02524,CUST0143,2024-01-04 10:21:37.699539908,Cancelled,50.29,Credit Card,Clothing,Salvador,1,9
ORD02525,CUST0994,2024-01-04 13:51:54.622924584,Delivered,71.77,Debit Card,Books,Fortaleza,5,9
ORD02526,CUST0106,2024-01-04 17:22:11.546309264,Delivered,332.12,Debit Card,Beauty,Salvador,4,11
ORD02527,CUST0887,2024-01-04 20:52:28.469693940,Delivered,169.99,Credit Card,Sports,Fortaleza,4,6
ORD02528,CUST0428,2024-01-05 00:22:45.393078616,Delivered,187.05,Credit Card,Books,Rio de Janeiro,5,2
ORD02529,CUST1329,2024-01-05 03:53:02.316463292,Delivered,253.67,Debit Card,Books,Fortaleza,5,7
ORD02530,CUST1896,2024-01-05 07:23:19.239847968,Delivered,489.72,Credit Card,Books,Rio de Janeiro,5,9
ORD02531,CUST1995,2024-01-05 10:53:36.163232648,Delivered,483.41,Credit Card,Sports,Salvador,3,9
ORD02532,CUST0317,2024-01-05 14:23:53.086617324,Processing,219.81,Cash,Beauty,Salvador,4,3
ORD02533,CUST1987,2024-01-05 17:54:10.010002000,Delivered,147.44,Cash,Home & Garden,Rio de Janeiro,5,2
ORD02534,CUST0635,2024-01-05 21:24:26.933386676,Delivered,165.24,PayPal,Books,Brasilia,5,12
ORD02535,CUST1926,2024-01-06 00:54:43.856771356,Delivered,149.02,PayPal,Home & Garden,Fortaleza,4,5
ORD02536,CUST0009,2024-01-06 04:25:00.780156032,Delivered,275.48,Credit Card,Electronics,Sao Paulo,1,11
ORD02537,CUST0774,2024-01-06 07:55:17.703540708,Shipped,311.29,Cash,Beauty,Salvador,4,10
ORD02538,CUST1097,2024-01-06 11:25:34.626925384,Delivered,254.61,Credit Card,Clothing,Fortaleza,5,13
ORD02539,CUST1383,2024-01-06 14:55:51.550310064,Delivered,215.84,Credit Card,Home & Garden,Fortaleza,1,7
ORD02540,CUST0223,2024-01-06 18:26:08.473694740,Delivered,121.42,PayPal,Beauty,Salvador,5,3
ORD02541,CUST1440,2024-01-06 21:56:25.397079416,Delivered,251.6,Credit Card,Electronics,Rio de Janeiro,5,12
ORD02542,CUST0553,2024-01-07 01:26:42.320464092,Shipped,183.73,Debit Card,Beauty,Salvador,5,4
ORD02543,CUST1394,2024-01-07 04:56:59.243848772,Delivered,279.97,Credit Card,Clothing,Fortaleza,1,10
ORD02544,CUST0716,2024-01-07 08:27:16.167233448,Delivered,344.09,Credit Card,Books,Brasilia,5,2
ORD02545,CUST1288,2024-01-07 11:57:33.090618124,Cancelled,323.99,Debit Card,Books,Rio de Janeiro,5,12
ORD02546,CUST1864,2024-01-07 15:27:50.014002800,Shipped,242.0,Credit Card,Books,Salvador,4,12
ORD02547,CUST1714,2024-01-07 18:58:06.937387476,Delivered,286.91,Credit Card,Sports,Sao Paulo,5,11
ORD02548,CUST1884,2024-01-07 22:28:23.860772156,Delivered,156.73,Credit Card,Sports,Salvador,3,14
ORD02549,CUST1342,2024-01-08 01:58:40.784156832,Delivered,31.64,Credit Card,Sports,Fortaleza,5,14
ORD02550,CUST1108,2024-01-08 05:28:57.707541508,Delivered,320.01,Credit Card,Sports,Fortaleza,4,10
ORD02551,CUST1342,2024-01-08 08:59:14.630926184,Delivered,141.23,Cash,Electronics,Sao Paulo,5,13
ORD02552,CUST0111,2024-01-08 12:29:31.554310864,Delivered,341.1,Credit Card,Beauty,Rio de Janeiro,5,12
ORD02553,CUST0251,2024-01-08 15:59:48.477695540,Delivered,378.56,PayPal,Electronics,Fortaleza,2,13
ORD02554,CUST0383,2024-01-08 19:30:05.401080216,Delivered,459.65,Credit Card,Books,Rio de Janeiro,5,2
ORD02555,CUST0007,2024-01-08 23:00:22.324464892,Delivered,479.9,Credit Card,Clothing,Rio de Janeiro,5,7
ORD02556,CUST0459,2024-01-09 02:30:39.247849572,Delivered,25.05,Credit Card,Sports,Salvador,5,2
ORD02557,CUST1108,2024-01-09 06:00:56.171234248,Delivered,495.38,Credit Card,Beauty,Rio de Janeiro,2,1
ORD02558,CUST0208,2024-01-09 09:31:13.094618924,Delivered,347.85,Credit Card,Clothing,Fortaleza,4,4
ORD02559,CUST0900,2024-01-09 13:01:30.018003600,Delivered,328.89,Credit Card,Electronics,Fortaleza,5,14
ORD02560,CUST1414,2024-01-09 16:31:46.941388280,Delivered,27.3,Credit Card,Sports,Brasilia,3,6
ORD02561,CUST1338,2024-01-09 20:02:03.864772956,Delivered,433.39,Credit Card,Electronics,Rio de Janeiro,5,10
ORD02562,CUST0022,2024-01-09 23:32:20.788157632,Delivered,89.84,Debit Card,Electronics,Brasilia,2,10
ORD02563,CUST0410,2024-01-10 03:02:37.711542308,Delivered,421.92,Cash,Home & Garden,Salvador,4,4
ORD02564,CUST0895,2024-01-10 06:32:54.634926984,Delivered,27.47,Credit Card,Beauty,Brasilia,5,1
ORD02565,CUST0515,2024-01-10 10:03:11.558311664,Delivered,330.06,Debit Card,Electronics,Rio de Janeiro,5,1
ORD02566,CUST1151,2024-01-10 13:33:28.481696340,Delivered,228.7,Debit Card,Books,Fortaleza,5,9
ORD02567,CUST0809,2024-01-10 17:03:45.405081016,Delivered,116.37,Credit Card,Electronics,Salvador,5,1
ORD02568,CUST1724,2024-01-10 20:34:02.328465692,Delivered,71.63,PayPal,Sports,Rio de Janeiro,5,7
ORD02569,CUST0874,2024-01-11 00:04:19.251850372,Shipped,231.26,Cash,Books,Salvador,5,11
ORD02570,CUST0014,2024-01-11 03:34:36.175235048,Delivered,79.19,Credit Card,Electronics,Sao Paulo,5,12
ORD02571,CUST0971,2024-01-11 07:04:53.098619724,Delivered,253.49,Debit Card,Books,Rio de Janeiro,5,12
ORD02572,CUST0978,2024-01-11 10:35:10.022004400,Shipped,320.1,Debit Card,Electronics,Sao Paulo,5,12
ORD02573,CUST1014,2024-01-11 14:05:26.945389080,Delivered,417.14,Credit Card,Beauty,Brasilia,4,14
ORD02574,CUST1036,2024-01-11 17:35:43.868773756,Delivered,345.75,Credit Card,Books,Rio de Janeiro,5,7
ORD02575,CUST0087,2024-01-11 21:06:00.792158432,Delivered,51.3,Cash,Clothing,Sao Paulo,4,1
ORD02576,CUST1548,2024-01-12 00:36:17.715543108,Shipped,167.57,PayPal,Home & Garden,Fortaleza,1,1
ORD02577,CUST0909,2024-01-12 04:06:34.638927784,Delivered,158.23,Credit Card,Books,Brasilia,3,6
ORD02578,CUST1561,2024-01-12 07:36:51.562312464,Delivered,459.22,Credit Card,Sports,Rio de Janeiro,3,8
ORD02579,CUST1325,2024-01-12 11:07:08.485697140,Delivered,436.54,Cash,Home & Garden,Rio de Janeiro,4,7
ORD02580,CUST1267,2024-01-12 14:37:25.409081816,Delivered,197.67,Credit Card,Home & Garden,Fortaleza,5,6
ORD02581,CUST0122,2024-01-12 18:07:42.332466492,Delivered,54.15,Debit Card,Electronics,Fortaleza,5,10
ORD02582,CUST1171,2024-01-12 21:37:59.255851172,Delivered,449.17,Credit Card,Books,Sao Paulo,3,3
ORD02583,CUST1591,2024-01-13 01:08:16.179235848,Delivered,446.33,Credit Card,Beauty,Sao Paulo,5,14
ORD02584,CUST0750,2024-01-13 04:38:33.102620524,Delivered,430.28,Credit Card,Home & Garden,Sao Paulo,5,12
ORD02585,CUST1380,2024-01-13 08:08:50.026005200,Delivered,425.64,Credit Card,Sports,Salvador,5,11
ORD02586,CUST0685,2024-01-13 11:39:06.949389880,Delivered,250.52,Credit Card,Beauty,Brasilia,4,7
ORD02587,CUST1928,2024-01-13 15:09:23.872774556,Delivered,105.17,Debit Card,Beauty,Rio de Janeiro,5,6
ORD02588,CUST1757,2024-01-13 18:39:40.796159232,Delivered,249.19,Debit Card,Sports,Brasilia,4,8
ORD02589,CUST1655,2024-01-13 22:09:57.719543908,Delivered,257.41,Credit Card,Sports,Fortaleza,2,4
ORD02590,CUST0309,2024-01-14 01:40:14.642928588,Delivered,255.17,Debit Card,Electronics,Brasilia,4,9
ORD02591,CUST0695,2024-01-14 05:10:31.566313264,Delivered,278.61,Credit Card,Clothing,Brasilia,5,1
ORD02592,CUST0288,2024-01-14 08:40:48.489697940,Delivered,143.68,Credit Card,Books,Sao Paulo,5,12
ORD02593,CUST0307,2024-01-14 12:11:05.413082616,Delivered,195.8,Credit Card,Home & Garden,Fortaleza,3,13
ORD02594,CUST1836,2024-01-14 15:41:22.336467292,Delivered,228.41,Credit Card,Books,Brasilia,3,7
ORD02595,CUST1618,2024-01-14 19:11:39.259851972,Delivered,82.94,Cash,Beauty,Rio de Janeiro,5,9
ORD02596,CUST1990,2024-01-14 22:41:56.183236648,Delivered,238.57,Debit Card,Home & Garden,Sao Paulo,5,10
ORD02597,CUST0914,2024-01-15 02:12:13.106621324,Processing,409.03,Credit Card,Electronics,Brasilia,4,14
ORD02598,CUST1747,2024-01-15 05:42:30.030006000,Cancelled,417.47,Debit Card,Books,Fortaleza,5,1
ORD02599,CUST0662,2024-01-15 09:12:46.953390680,Delivered,217.55,Credit Card,Electronics,Rio de Janeiro,5,10
ORD02600,CUST0549,2024-01-15 12:43:03.876775356,Delivered,269.03,Credit Card,Electronics,Fortaleza,4,3
ORD02601,CUST1376,2024-01-15 16:13:20.800160032,Delivered,36.15,Credit Card,Books,Fortaleza,5,7
ORD02602,CUST0312,2024-01-15 19:43:37.723544708,Delivered,343.73,PayPal,Books,Fortaleza,1,9
ORD02603,CUST0873,2024-01-15 23:13:54.646929388,Delivered,214.21,Credit Card,Home & Garden,Salvador,5,14
ORD02604,CUST1083,2024-01-16 02:44:11.570314064,Processing,233.83,PayPal,Beauty,Rio de Janeiro,4,1
ORD02605,CUST1667,2024-01-16 06:14:28.493698740,Delivered,439.36,Credit Card,Beauty,Fortaleza,3,6
ORD02606,CUST0924,2024-01-16 09:44:45.417083416,Cancelled,241.68,Credit Card,Sports,Salvador,5,11
ORD02607,CUST1738,2024-01-16 13:15:02.340468096,Delivered,30.17,Cash,Electronics,Sao Paulo,5,14
ORD02608,CUST0755,2024-01-16 16:45:19.263852772,Delivered,129.2,Credit Card,Beauty,Salvador,3,2
ORD02609,CUST0035,2024-01-16 20:15:36.187237448,Delivered,248.3,PayPal,Clothing,Sao Paulo,1,5
ORD02610,CUST0445,2024-01-16 23:45:53.110622124,Delivered,223.71,PayPal,Home & Garden,Salvador,4,14
ORD02611,CUST0093,2024-01-17 03:16:10.034006800,Delivered,432.98,Cash,Home & Garden,Fortaleza,5,7
ORD02612,CUST1974,2024-01-17 06:46:26.957391480,Delivered,280.23,Credit Card,Sports,Salvador,5,14
ORD02613,CUST1983,2024-01-17 10:16:43.880776156,Delivered,351.03,Credit Card,Sports,Salvador,5,7
ORD02614,CUST1231,2024-01-17 13:47:00.804160832,Delivered,245.28,PayPal,Electronics,Fortaleza,5,10
ORD02615,CUST0353,2024-01-17 17:17:17.727545508,Delivered,231.03,Debit Card,Home & Garden,Sao Paulo,5,7
ORD02616,CUST0903,2024-01-17 20:47:34.650930188,Delivered,234.22,Debit Card,Home & Garden,Fortaleza,5,12
ORD02617,CUST1356,2024-01-18 00:17:51.574314864,Delivered,217.24,Credit Card,Clothing,Rio de Janeiro,5,4
ORD02618,CUST1841,2024-01-18 03:48:08.497699540,Delivered,278.52,Credit Card,Electronics,Salvador,5,12
ORD02619,CUST0862,2024-01-18 07:18:25.421084216,Processing,140.21,Debit Card,Electronics,Rio de Janeiro,5,6
ORD02620,CUST1749,2024-01-18 10:48:42.344468896,Delivered,447.71,Credit Card,Beauty,Fortaleza,4,11
ORD02621,CUST0159,2024-01-18 14:18:59.267853572,Delivered,179.88,Credit Card,Sports,Fortaleza,4,10
ORD02622,CUST1978,2024-01-18 17:49:16.191238248,Delivered,90.81,Credit Card,Beauty,Brasilia,3,6
ORD02623,CUST0957,2024-01-18 21:19:33.114622924,Delivered,66.34,Credit Card,Electronics,Rio de Janeiro,5,7
ORD02624,CUST0024,2024-01-19 00:49:50.038007600,Delivered,26.44,PayPal,Clothing,Brasilia,4,9
ORD02625,CUST0404,2024-01-19 04:20:06.961392280,Delivered,222.97,Debit Card,Electronics,Rio de Janeiro,4,6
ORD02626,CUST0805,2024-01-19 07:50:23.884776956,Delivered,110.05,Credit Card,Beauty,Brasilia,5,12
ORD02627,CUST0516,2024-01-19 11:20:40.808161632,Delivered,30.39,Credit Card,Books,Brasilia,5,10
ORD02628,CUST0732,2024-01-19 14:50:57.731546308,Delivered,269.61,Debit Card,Books,Rio de Janeiro,5,1
ORD02629,CUST1388,2024-01-19 18:21:14.654930988,Shipped,346.39,Credit Card,Clothing,Fortaleza,3,8
ORD02630,CUST1406,2024-01-19 21:51:31.578315664,Cancelled,61.16,PayPal,Sports,Sao Paulo,5,2
ORD02631,CUST0532,2024-01-20 01:21:48.501700340,Delivered,241.24,PayPal,Home & Garden,Fortaleza,4,3
ORD02632,CUST0956,2024-01-20 04:52:05.425085016,Delivered,376.94,PayPal,Electronics,Sao Paulo,1,12
ORD02633,CUST0152,2024-01-20 08:22:22.348469696,Delivered,493.19,Debit Card,Beauty,Rio de Janeiro,4,5
ORD02634,CUST1586,2024-01-20 11:52:39.271854372,Delivered,340.25,Credit Card,Sports,Salvador,5,6
ORD02635,CUST1713,2024-01-20 15:22:56.195239048,Delivered,137.52,Debit Card,Beauty,Fortaleza,3,7
ORD02636,CUST0947,2024-01-20 18:53:13.118623724,Delivered,363.95,Credit Card,Sports,Brasilia,5,12
ORD02637,CUST0608,2024-01-20 22:23:30.042008404,Processing,307.01,Credit Card,Electronics,Fortaleza,5,4
ORD02638,CUST1641,2024-01-21 01:53:46.965393080,Shipped,121.66,Credit Card,Home & Garden,Rio de Janeiro,4,3
ORD02639,CUST0420,2024-01-21 05:24:03.888777756,Delivered,428.53,Credit Card,Electronics,Salvador,4,9
ORD02640,CUST1274,2024-01-21 08:54:20.812162432,Delivered,225.15,Credit Card,Home & Garden,Salvador,4,4
ORD02641,CUST1141,2024-01-21 12:24:37.735547108,Delivered,481.75,Credit Card,Beauty,Fortaleza,5,9
ORD02642,CUST0866,2024-01-21 15:54:54.658931788,Delivered,366.99,Debit Card,Clothing,Fortaleza,1,9
ORD02643,CUST1536,2024-01-21 19:25:11.582316464,Delivered,329.39,Cash,Home & Garden,Fortaleza,4,11
ORD02644,CUST1764,2024-01-21 22:55:28.505701140,Delivered,369.61,Credit Card,Sports,Rio de Janeiro,4,12
ORD02645,CUST0578,2024-01-22 02:25:45.429085816,Shipped,249.49,Debit Card,Clothing,Sao Paulo,5,14
ORD02646,CUST0335,2024-01-22 05:56:02.352470496,Delivered,262.51,Credit Card,Beauty,Sao Paulo,2,3
ORD02647,CUST1442,2024-01-22 09:26:19.275855172,Delivered,428.58,Cash,Books,Brasilia,4,3
ORD02648,CUST0932,2024-01-22 12:56:36.199239848,Delivered,346.85,Credit Card,Clothing,Rio de Janeiro,4,13
ORD02649,CUST1798,2024-01-22 16:26:53.122624524,Delivered,450.68,PayPal,Home & Garden,Salvador,5,14
ORD02650,CUST0295,2024-01-22 19:57:10.046009204,Delivered,447.6,Credit Card,Clothing,Brasilia,4,11
ORD02651,CUST1962,2024-01-22 23:27:26.969393880,Delivered,488.72,PayPal,Beauty,Salvador,5,13
ORD02652,CUST0755,2024-01-23 02:57:43.892778556,Delivered,356.1,Credit Card,Clothing,Salvador,3,8
ORD02653,CUST1395,2024-01-23 06:28:00.816163232,Delivered,261.1,Credit Card,Beauty,Fortaleza,5,1
ORD02654,CUST0186,2024-01-23 09:58:17.739547912,Delivered,99.83,Credit Card,Books,Salvador,5,6
ORD02655,CUST1270,2024-01-23 13:28:34.662932588,Shipped,358.58,Credit Card,Home & Garden,Salvador,5,6
ORD02656,CUST0637,2024-01-23 16:58:51.586317264,Delivered,159.96,PayPal,Sports,Rio de Janeiro,4,9
ORD02657,CUST1292,2024-01-23 20:29:08.509701940,Delivered,155.81,Debit Card,Clothing,Fortaleza,4,2
ORD02658,CUST1667,2024-01-23 23:59:25.433086616,Delivered,134.38,Credit Card,Electronics,Fortaleza,4,14
ORD02659,CUST1261,2024-01-24 03:29:42.356471296,Delivered,440.06,Cash,Sports,Brasilia,5,8
ORD02660,CUST0530,2024-01-24 06:59:59.279855972,Delivered,436.62,Credit Card,Clothing,Fortaleza,5,7
ORD02661,CUST1576,2024-01-24 10:30:16.203240648,Processing,322.87,Cash,Sports,Sao Paulo,4,2
ORD02662,CUST0021,2024-01-24 14:00:33.126625324,Shipped,247.03,Credit Card,Electronics,Rio de Janeiro,5,1
ORD02663,CUST0911,2024-01-24 17:30:50.050010004,Delivered,342.61,Cash,Sports,Brasilia,3,4
ORD02664,CUST1761,2024-01-24 21:01:06.973394680,Delivered,311.47,Credit Card,Sports,Sao Paulo,5,2
ORD02665,CUST0867,2024-01-25 00:31:23.896779356,Delivered,219.55,Debit Card,Electronics,Salvador,4,3
ORD02666,CUST0794,2024-01-25 04:01:40.820164032,Delivered,202.22,Credit Card,Electronics,Sao Paulo,4,14
ORD02667,CUST1544,2024-01-25 07:31:57.743548712,Delivered,203.74,Debit Card,Electronics,Brasilia,4,2
ORD02668,CUST0100,2024-01-25 11:02:14.666933388,Delivered,302.78,Debit Card,Books,Fortaleza,5,14
ORD02669,CUST0752,2024-01-25 14:32:31.590318064,Delivered,330.88,Credit Card,Beauty,Rio de Janeiro,5,9
ORD02670,CUST0478,2024-01-25 18:02:48.513702740,Delivered,236.84,Cash,Beauty,Brasilia,4,4
ORD02671,CUST1623,2024-01-25 21:33:05.437087416,Delivered,484.97,Cash,Electronics,Sao Paulo,5,1
ORD02672,CUST1322,2024-01-26 01:03:22.360472096,Processing,60.25,Cash,Beauty,Sao Paulo,1,8
ORD02673,CUST0940,2024-01-26 04:33:39.283856772,Delivered,186.58,Cash,Sports,Brasilia,4,4
ORD02674,CUST0526,2024-01-26 08:03:56.207241448,Delivered,221.16,PayPal,Electronics,Brasilia,4,14
ORD02675,CUST0334,2024-01-26 11:34:13.130626124,Delivered,28.12,Cash,Clothing,Brasilia,5,10
ORD02676,CUST0002,2024-01-26 15:04:30.054010804,Delivered,195.18,PayPal,Electronics,Fortaleza,5,11
ORD02677,CUST0375,2024-01-26 18:34:46.977395480,Delivered,151.38,Credit Card,Electronics,Brasilia,5,11
ORD02678,CUST0293,2024-01-26 22:05:03.900780156,Delivered,262.9,PayPal,Beauty,Salvador,5,8
ORD02679,CUST0837,2024-01-27 01:35:20.824164832,Shipped,181.48,Cash,Home & Garden,Rio de Janeiro,4,8
ORD02680,CUST1958,2024-01-27 05:05:37.747549512,Delivered,368.57,Debit Card,Sports,Rio de Janeiro,5,9
ORD02681,CUST1005,2024-01-27 08:35:54.670934188,Delivered,264.77,Credit Card,Beauty,Salvador,1,14
ORD02682,CUST0553,2024-01-27 12:06:11.594318864,Delivered,82.29,Credit Card,Sports,Sao Paulo,5,12
ORD02683,CUST0318,2024-01-27 15:36:28.517703540,Delivered,380.03,PayPal,Clothing,Sao Paulo,3,10
ORD02684,CUST1526,2024-01-27 19:06:45.441088220,Delivered,67.63,Cash,Books,Sao Paulo,5,7
ORD02685,CUST1852,2024-01-27 22:37:02.364472896,Processing,422.74,Credit Card,Home & Garden,Sao Paulo,5,4
ORD02686,CUST0381,2024-01-28 02:07:19.287857572,Delivered,467.08,Credit Card,Clothing,Fortaleza,4,12
ORD02687,CUST1647,2024-01-28 05:37:36.211242248,Delivered,174.77,Credit Card,Clothing,Salvador,5,12
ORD02688,CUST0014,2024-01-28 09:07:53.134626924,Delivered,464.55,Debit Card,Sports,Rio de Janeiro,1,14
ORD02689,CUST0504,2024-01-28 12:38:10.058011604,Delivered,400.64,Credit Card,Home & Garden,Salvador,4,2
ORD02690,CUST0231,2024-01-28 16:08:26.981396280,Shipped,462.77,Debit Card,Sports,Rio de Janeiro,5,6
ORD02691,CUST1108,2024-01-28 19:38:43.904780956,Cancelled,339.81,Cash,Books,Sao Paulo,5,4
ORD02692,CUST0130,2024-01-28 23:09:00.828165632,Delivered,133.11,Debit Card,Sports,Fortaleza,4,6
ORD02693,CUST1767,2024-01-29 02:39:17.751550312,Delivered,449.37,Credit Card,Electronics,Brasilia,4,8
ORD02694,CUST0838,2024-01-29 06:09:34.674934988,Delivered,108.45,Cash,Sports,Brasilia,5,3
ORD02695,CUST1169,2024-01-29 09:39:51.598319664,Delivered,122.27,Debit Card,Electronics,Sao Paulo,5,1
ORD02696,CUST0891,2024-01-29 13:10:08.521704340,Shipped,150.11,Credit Card,Clothing,Sao Paulo,4,5
ORD02697,CUST1881,2024-01-29 16:40:25.445089020,Delivered,166.04,Credit Card,Books,Salvador,5,12
ORD02698,CUST0028,2024-01-29 20:10:42.368473696,Delivered,266.95,Debit Card,Beauty,Fortaleza,5,3
ORD02699,CUST0066,2024-01-29 23:40:59.291858372,Delivered,362.46,PayPal,Electronics,Fortaleza,1,6
ORD02700,CUST1187,2024-01-30 03:11:16.215243048,Delivered,464.58,Cash,Books,Salvador,4,3
ORD02701,CUST1253,2024-01-30 06:41:33.138627724,Delivered,62.45,Credit Card,Sports,Fortaleza,4,1
ORD02702,CUST0261,2024-01-30 10:11:50.062012404,Delivered,478.1,Credit Card,Beauty,Fortaleza,5,9
ORD02703,CUST1473,2024-01-30 13:42:06.985397080,Delivered,462.24,Credit Card,Sports,Brasilia,4,5
ORD02704,CUST1448,2024-01-30 17:12:23.908781756,Delivered,45.92,Debit Card,Clothing,Fortaleza,5,13
ORD02705,CUST0460,2024-01-30 20:42:40.832166432,Delivered,192.95,PayPal,Sports,Sao Paulo,4,13
ORD02706,CUST1976,2024-01-31 00:12:57.755551112,Delivered,410.31,Credit Card,Electronics,Brasilia,5,2
ORD02707,CUST1700,2024-01-31 03:43:14.678935788,Delivered,313.56,Credit Card,Clothing,Sao Paulo,1,2
ORD02708,CUST0301,2024-01-31 07:13:31.602320464,Delivered,393.97,Cash,Books,Sao Paulo,5,11
ORD02709,CUST0919,2024-01-31 10:43:48.525705140,Delivered,365.14,Cash,Clothing,Salvador,5,14
ORD02710,CUST1327,2024-01-31 14:14:05.449089820,Processing,258.45,Credit Card,Books,Fortaleza,3,9
ORD02711,CUST0287,2024-01-31 17:44:22.372474496,Delivered,39.78,PayPal,Home & Garden,Fortaleza,5,12
ORD02712,CUST1419,2024-01-31 21:14:39.295859172,Delivered,300.45,Debit Card,Electronics,Fortaleza,4,1
ORD02713,CUST1034,2024-02-01 00:44:56.219243848,Delivered,43.31,Credit Card,Electronics,Fortaleza,5,10
ORD02714,CUST1731,2024-02-01 04:15:13.142628528,Delivered,309.79,Credit Card,Books,Brasilia,5,3
ORD02715,CUST0630,2024-02-01 07:45:30.066013204,Delivered,404.2,Credit Card,Sports,Rio de Janeiro,5,12
ORD02716,CUST0270,2024-02-01 11:15:46.989397880,Delivered,300.8,Credit Card,Beauty,Sao Paulo,5,13
ORD02717,CUST0592,2024-02-01 14:46:03.912782556,Delivered,498.57,Debit Card,Sports,Rio de Janeiro,5,13
ORD02718,CUST1994,2024-02-01 18:16:20.836167232,Delivered,238.82,Credit Card,Home & Garden,Rio de Janeiro,5,10
ORD02719,CUST1629,2024-02-01 21:46:37.759551912,Delivered,379.44,Credit Card,Books,Rio de Janeiro,3,11
ORD02720,CUST1802,2024-02-02 01:16:54.682936588,Delivered,340.26,Debit Card,Home & Garden,Brasilia,4,7
ORD02721,CUST0844,2024-02-02 04:47:11.606321264,Delivered,495.89,Credit Card,Books,Rio de Janeiro,5,14
ORD02722,CUST0862,2024-02-02 08:17:28.529705940,Delivered,362.35,Debit Card,Home & Garden,Brasilia,5,1
ORD02723,CUST1385,2024-02-02 11:47:45.453090620,Delivered,98.73,Credit Card,Books,Salvador,5,2
ORD02724,CUST1281,2024-02-02 15:18:02.376475296,Delivered,478.65,Credit Card,Electronics,Salvador,2,14
ORD02725,CUST0133,2024-02-02 18:48:19.299859972,Delivered,340.53,Cash,Home & Garden,Salvador,5,6
ORD02726,CUST1300,2024-02-02 22:18:36.223244648,Processing,48.48,Credit Card,Home & Garden,Brasilia,5,9
ORD02727,CUST1800,2024-02-03 01:48:53.146629328,Delivered,335.63,Debit Card,Books,Brasilia,4,12
ORD02728,CUST1707,2024-02-03 05:19:10.070014004,Delivered,443.9,Credit Card,Clothing,Sao Paulo,4,9
ORD02729,CUST0972,2024-02-03 08:49:26.993398680,Delivered,296.98,PayPal,Clothing,Rio de Janeiro,1,12
ORD02730,CUST0513,2024-02-03 12:19:43.916783356,Delivered,189.93,PayPal,Electronics,Fortaleza,4,8
ORD02731,CUST0313,2024-02-03 15:50:00.840168036,Delivered,414.04,Credit Card,Sports,Fortaleza,5,14
ORD02732,CUST0576,2024-02-03 19:20:17.763552712,Delivered,395.61,Debit Card,Sports,Rio de Janeiro,5,3
ORD02733,CUST0886,2024-02-03 22:50:34.686937388,Delivered,281.21,Credit Card,Electronics,Fortaleza,2,2
ORD02734,CUST1308,2024-02-04 02:20:51.610322064,Processing,94.09,Cash,Sports,Fortaleza,5,1
